"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.rasgo","p.GS.rasgo","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.grey","p.MM.grey","MM.yellow","p.MM.yellow","MM.green","p.MM.green","MM.magenta","p.MM.magenta","MM.pink","p.MM.pink","MM.red","p.MM.red","MM.black","p.MM.black","MM.brown","p.MM.brown"
"MMT00074093","MMT00074093","Actg",11465,"grey",-0.0746768005611084,0.391143210436335,-0.0296621336986597,0.733689313901906,0.0153959350920348,0.859852753662248,-0.195089481463503,0.0238885267428377,0.289738623363672,0.0006845720956913,-0.141358821422538,0.103268952634825,-0.381704180403439,5.34761788446987e-06,-0.128003161612476,0.140499850236929,-0.0121139060711905,0.889513412701535,0.0373380237825364,0.668418899520611,-0.370227828812067,1.06742701347846e-05
"MMT00035998","MMT00035998",NA,NA,"grey",-0.0741352620005784,0.39459715754035,0.0947689010255576,0.276063418156829,-0.0294256238862293,0.735733889857699,-0.324713396786831,0.000129255573185745,0.0907806704529265,0.296868264429817,-0.321533217258878,0.000151713418578762,-0.320917718621247,0.000156459182794205,0.0781109550938374,0.369665458020424,0.0212329954123683,0.80760690792739,-0.0963368811380621,0.26815990512688,-0.336071543305351,7.18830195403782e-05
"MMT00069955","MMT00069955","Traf1",22029,"grey",-0.074055904075596,0.395104832135375,-0.0357913855976482,0.681391336924292,-0.0815870549668895,0.348679429628114,0.0458937129634062,0.59850018319974,0.184956464973935,0.032398263340137,-0.0649804230509599,0.455700930352879,-0.0887675216615652,0.307753790053323,-0.0570508287191178,0.512623886989,-0.0141636026819685,0.870969093449742,-0.0666245505298391,0.444354989612719,-0.0485455284815771,0.577514486311368
"MMT00003908","MMT00003908","Kif2a",16563,"grey",-0.0738874467959795,0.396183792918791,0.0909596327628554,0.295913053040394,-0.227937105844036,0.00807766288326835,0.544687226810699,1.02149105598627e-11,0.197879234829399,0.0219132060786578,0.29918767232778,0.000445260883432636,0.552186570422686,4.63821462006265e-12,-0.0462012358663422,0.59604907749483,0.0147699493541813,0.865496212057751,0.0775263802803328,0.373269387109911,0.380568363820884,5.73295230854314e-06
"MMT00070074","MMT00070074","AI604832",102566,"grey",-0.0738714048952419,0.396286632159122,-0.0972005808998474,0.263872650746799,0.101050194153112,0.245333735953146,-0.2801871739468,0.00104194683752373,0.248092178910495,0.00384877277058945,-0.153960499233182,0.0757114556951163,-0.423189437128848,3.49986566371406e-07,-0.110365752389485,0.204266785663841,0.0425968079083735,0.62505693867426,-0.000407687409820939,0.996269816099377,-0.350835834110427,3.23779147750113e-05
"MMT00027170","MMT00027170",NA,NA,"grey",-0.0734486404849049,0.399002571853746,-0.10123220512749,0.244480156870134,-0.0531255531519163,0.5420989670753,0.294505247518332,0.000552052067945937,0.381177589750679,5.52311584663886e-06,0.17682033681237,0.0409732525781951,-0.0456241022228453,0.600652822351085,-0.0463752690154877,0.594663956468448,0.046201762974384,0.59604488007484,0.0859961321505783,0.323161166981334,0.168717269610761,0.0513264976796278
"MMT00000384","MMT00000384","Ebi3",50498,"grey",-0.0734256589602237,0.399150527371134,-0.0333632612385663,0.701945176733597,0.0260570856184504,0.765048821712585,-0.16523672101997,0.0563950548002996,0.158984951535956,0.0665308364370982,-0.298315428735614,0.000463581265578718,-0.339578844356155,5.96913020821971e-05,-0.288987251697644,0.000707948202389879,-0.040212767701003,0.644567568667855,-0.137772938254557,0.112404976192894,-0.242106921535475,0.00482651688504061
"MMT00028515","MMT00028515","Kcna5",16493,"grey",0.0734004088584485,0.399313125660689,0.10509977302288,0.226828049838291,0.137384291561505,0.11343185897578,-0.572566070218654,4.89929954307123e-13,-0.0794471738858154,0.361508254387047,-0.482293924303974,3.61883238496071e-09,-0.487554243073201,2.30638538994833e-09,-0.0911540234468725,0.294877799648602,0.00131013945788991,0.988013127582399,-0.0972451100672592,0.263652889955912,-0.535035222554715,2.74310151777883e-11
"MMT00074640","MMT00074640","Cggbp1",106143,"grey",-0.0731833586201159,0.40071244717959,0.179767366071286,0.0376701949149058,-0.308528865945793,0.000286828714265856,0.443944059125494,7.75013868398409e-08,0.156401369542136,0.07113138763779,0.23740357541704,0.00574484360842316,0.712443623490839,4.77950257081685e-22,-0.046072182790944,0.597077141985094,-0.133950331088132,0.12282527353515,0.271122373280108,0.00153158114875466,0.165057932045653,0.0566661613329366
"MMT00043378","MMT00043378","Iqgap1",29875,"grey",-0.0731106756264922,0.401181684089998,-0.106921779497698,0.218831276934451,0.0811069154120071,0.351532743239027,-0.108378254832807,0.212584359694819,0.276965631517853,0.00119659107458876,-0.00942589320822239,0.913922109614777,-0.186900296125599,0.030591230589128,-0.0735317807484039,0.398467585816189,-0.0358078618861575,0.681252641588795,0.305632339635781,0.000329249754626137,-0.271382550451814,0.00151501375228079
"MMT00008290","MMT00008290","Centa2",216991,"grey",0.0729931897163669,0.401940855191285,-0.411183352659168,8.0037031608169e-07,0.266956450983984,0.00182031702284207,0.207445008818593,0.0161691124360598,0.0614172185581848,0.480834555529952,0.274938158938837,0.00130437932225814,0.23381267433174,0.00654764949478932,0.0257705100651908,0.767558861067107,-0.0267341347435497,0.759128452230745,0.429460524980405,2.24287833412859e-07,0.310899072213287,0.000255944616602743
"MMT00029409","MMT00029409","Trim34",94094,"grey",0.0729232873201305,0.402392954876585,0.0272274652778326,0.754823337649549,0.132915036231372,0.125772030703381,0.0151997061710188,0.861621071733037,-0.0186791473785458,0.830375734287168,0.0158443227899852,0.855814725776793,0.0635358599953623,0.465801274973641,0.00753878891476017,0.931107561118484,0.0366586201356674,0.674105632326151,0.105396906279313,0.225510063740018,-0.0405619832239675,0.64169404656615
"MMT00047266","MMT00047266","Rnf125",67664,"grey",-0.072866580966421,0.402759929389127,-0.0749653780643379,0.389310091392474,0.231454506013516,0.00712768911798789,-0.102980261653497,0.23638715749662,0.0919699646919144,0.290558591720924,0.0742794914600446,0.393675481101878,0.0400196999545296,0.646158487669015,-0.101493998801902,0.243256037649135,-0.190286283230837,0.0276477218665767,0.527311379403588,5.914208574377e-11,-0.298441253758815,0.000460896241399305
"MMT00018499","MMT00018499","Ms4a10",69826,"grey",0.0727359399720683,0.403606125393957,0.016252032448671,0.852146264434805,-0.0092118633326836,0.915869384365786,-0.0418254274883861,0.631342283333765,-0.0146146535891362,0.866897314079016,-0.0500624517373197,0.565666103158803,-0.13589579127359,0.117432472219668,0.0760485972964521,0.382475435757917,0.641007842724524,7.28362416304904e-17,-0.146336424940528,0.0915665002707669,-0.00975886284390426,0.910893723174187
"MMT00015654","MMT00015654","Pira6",18729,"grey",0.0726006729253012,0.404483393574809,-0.107741369230549,0.215300156549414,0.076280681050895,0.381020601023955,-0.197500455384795,0.0221728780386482,0.198087593948034,0.0217714839905048,-0.0709130901246645,0.415522617898541,-0.201528896928067,0.0195423444656041,-0.0793335316680916,0.362197632830287,-0.0573246764753875,0.510598814332794,0.137077125695857,0.114248609666518,-0.257385433832342,0.0026795672832942
"MMT00076395","MMT00076395","D10Ertd718e",52713,"grey",0.0725140336826526,0.405045880327391,0.251448678560618,0.00338201556990016,-0.377286630252477,6.99930760203911e-06,0.249791611371453,0.00360567132435606,-0.220686313084688,0.0103960869751954,-0.109052555006974,0.209735771370769,0.124007943103562,0.153417516038807,0.0926186219207511,0.287155079192553,-0.047674005085355,0.584373612909729,-0.570114491135626,6.47335614895345e-13,0.261287416362977,0.00229267984045445
"MMT00011141","MMT00011141","Slc28a2",269346,"grey",0.0724421464145621,0.405512943763435,-0.31121607698145,0.000252056146943828,0.0446519342227277,0.608443411665337,0.152709863178398,0.0781487153708259,0.159091193290915,0.0663469658800911,0.0340027518947771,0.696510265233956,-0.00545520730509445,0.950118924382683,-0.0790689749664571,0.363805642577691,0.196615511907799,0.0227898809287515,-0.0642562568958573,0.460748981647325,0.271452555575236,0.00151058395962069
"MMT00069440","MMT00069440","4930543E12Rik",75239,"grey",-0.0724119853627752,0.405708999788908,0.126667714793695,0.144722337014912,-0.115453967995718,0.184045278504137,0.200963615883352,0.0198943863848135,0.0356544452895001,0.682544494896061,0.0305168475659353,0.726316145852556,0.0743428866872148,0.393270771571546,-0.119153125906239,0.170292217967032,0.00147394613221284,0.986514542739947,-0.204380279993614,0.0178474243197811,0.15307488449118,0.0774309183367722
"MMT00081532","MMT00081532","C630005D06Rik",320534,"grey",0.0723046604352989,0.406407098364157,-0.0637728388409622,0.4641359435346,0.0919607185579645,0.29060729944749,-0.407681284534334,1.01269044828337e-06,0.0137044918999536,0.87511710616925,-0.297723290829826,0.000476411883726912,-0.40560891867421,1.16252270069744e-06,0.0308562267491902,0.723395394464646,0.0498402817619171,0.567394192306879,-0.0994244331509923,0.253049798380047,-0.305768949006312,0.00032712523704009
"MMT00012128","MMT00012128","Cpd",12874,"grey",0.0722678598435627,0.406646632134815,-0.148300849325053,0.087248724049987,0.310888915578046,0.000256070115219745,-0.177258753135243,0.0404670270340392,-0.0066648663159475,0.939077443142676,0.174072432775022,0.044268396213689,0.111977761866262,0.197694545189113,-0.0758241864164028,0.383885369008228,0.0900245097204756,0.300926754771631,0.65072963742195,1.73144784958184e-17,-0.157234517763599,0.0696204563903912
"MMT00069491","MMT00069491","BC016423",105203,"grey",0.0721684947251148,0.407293812124136,-0.127769358112357,0.141232259671662,-0.183141881099675,0.0341659353707772,0.609553695025345,5.4463458736072e-15,0.107622382952869,0.21581026328178,0.291217829314786,0.000640611819532506,0.782949182454416,5.41127913628898e-29,0.0223725104589748,0.797498110223253,-0.105204449355095,0.226363121603323,0.0272861460260655,0.754311750089852,0.658566430424982,5.23209944122952e-18
"MMT00045422","MMT00045422","4732465I17Rik",217344,"grey",0.0720414591134526,0.408122097912502,0.125204813463339,0.149457381662296,0.249092292331585,0.00370398481384851,-0.674280123142312,4.25169423941137e-19,-0.0235171253270428,0.7873777620072,-0.540170619343446,1.62810493296667e-11,-0.52350786581481,8.57300917114396e-11,-0.0269621805097383,0.757137454145002,0.047472414709857,0.585965503971062,-0.103342138803537,0.234735444174454,-0.750980751120545,1.48140489763722e-25
"MMT00018925","MMT00018925","Hamp",84506,"grey",0.0718956845373691,0.409073784991949,0.265746583238631,0.00191298386152682,0.175184827507616,0.0429087642658737,-0.430271609112629,2.11604896824503e-07,-0.35104849991479,3.19986747418327e-05,-0.297464870418054,0.000482113388578656,-0.0628549815080354,0.470604249038894,0.0469632829824901,0.589994774103302,-0.0681293063409465,0.434112014636771,-0.0590654602228529,0.497823242062315,-0.43303030086181,1.7339915177945e-07
"MMT00068971","MMT00068971","Niban",63913,"grey",-0.0718646339838794,0.409276666579324,-0.235877874444109,0.00607454950172914,-0.0480390006848845,0.581496438950655,0.210498499622507,0.0146350547047797,0.362542604711118,1.67134691166082e-05,0.066387591321549,0.445980321214655,-0.0203665623113755,0.815314565919371,-0.0923965267068895,0.288317407937247,-0.0707695455173472,0.416469654949278,0.0443282950374517,0.611046771055217,0.137251419599661,0.113784604289887
"MMT00007902","MMT00007902","Pkdrej",18766,"grey",-0.0718222988430226,0.409553375996329,0.041965795898129,0.630196555845636,0.140800761552528,0.104651120425442,-0.466646332118739,1.32241759991565e-08,-0.117173371900841,0.177554864047105,-0.374006561876112,8.52619114936818e-06,-0.401046408468907,1.57006933455395e-06,0.00506082126308209,0.953720936962631,0.112892387037181,0.194034290880997,-0.158496434039208,0.0673816513968885,-0.415677558669313,5.89450060305429e-07
"MMT00062025","MMT00062025","4833423E24Rik",228151,"grey",-0.0717641991560918,0.409933304078614,0.128515109567979,0.138906217789048,-0.117040391454975,0.178050745831936,0.202221199073727,0.0191185367260056,-0.0497101710304267,0.568407382673866,0.10840470117773,0.212472118976032,0.270520904809411,0.0015705143418542,-0.0239408821833657,0.783639915030378,-0.0512716290638485,0.55630492305908,0.0413507911365456,0.635222880129959,0.147693991327925,0.0885648930627621
"MMT00009738","MMT00009738","Ropn1",76378,"grey",-0.071306053494698,0.412936480045734,0.0422907808196828,0.627547310736704,-0.0947152854344751,0.276336419612521,0.212793047551691,0.0135672884772788,0.112820476182869,0.194320278421278,0.169467022839642,0.0502855447975315,0.136770809881162,0.115067650110302,0.0406012983858617,0.641370872475211,-0.0158808898424164,0.855485578334793,0.0729838653851905,0.402001143677254,0.182372048076479,0.034940119432901
"MMT00031302","MMT00031302","Mep1b",17288,"grey",0.071279187837012,0.413112985292312,-0.0349366711143299,0.688600722582121,-0.01967951816121,0.821439030717109,0.035718046028533,0.682008829354403,-0.0516316489093954,0.553532232108852,0.0665133723612662,0.445117157497375,-0.0340145296003803,0.696410312004629,-0.00152365770466236,0.986059765639668,0.755966753966223,4.67346610035178e-26,-0.0651383555981515,0.454604107827895,0.0718140683148223,0.409607184845513
"MMT00004881","MMT00004881",NA,NA,"grey",-0.0711922498306591,0.413684463829073,-0.198856418989054,0.0212553452319907,-0.287232849680798,0.000765412246562532,0.724250939783986,4.65166963934912e-23,0.121319379310086,0.162600149917612,0.606352519885936,8.22786434303365e-15,0.597086350076903,2.64722375381654e-14,0.0228758169936258,0.793043767228245,-0.133367986229668,0.124476169288765,0.145256192626671,0.0940121977370114,0.745176193442732,5.48586918000362e-25
"MMT00003545","MMT00003545","BC022765",217138,"grey",-0.0710311160561987,0.414744883484491,0.082462996972611,0.343511588125652,-0.0367912073172604,0.672994394217405,-0.134174792501255,0.122193479075258,0.110813975623814,0.202423787716619,-0.0727105834725108,0.403770487967157,-0.350833442815971,3.2382202992589e-05,-0.132700806198048,0.126388537213542,0.535456829891753,2.62896797616271e-11,-0.162632426610086,0.060451170205556,-0.203751565033875,0.0182097852871041
"MMT00029635","MMT00029635","Agr2",23795,"grey",0.0707736315392287,0.416442679980604,0.03655225503129,0.674997606798574,0.0303997772302797,0.727324587480526,-0.0991488164364763,0.254374296151458,-0.218543103857418,0.0111851173496858,-0.015762244774086,0.856553616831419,-0.0412106862831706,0.636370270905811,-0.0221061533646931,0.799858063335904,0.708924649776485,9.35727851108725e-22,-0.0779632491132315,0.370574047015807,0.0116977593038644,0.893286083415658
"MMT00055481","MMT00055481","Entpd1",12495,"grey",-0.070682002677415,0.417047837266283,-0.0053078426421658,0.951464723567878,-0.122750797314887,0.157661486614765,0.0282724703998632,0.745728937010245,0.324967482944175,0.000127601945399983,-0.157753966854173,0.0686916812854935,-0.285820808300396,0.000814738421673134,-0.125979492020913,0.14693558970104,0.055015047996473,0.527806953046159,-0.107067118754045,0.218202116257762,-0.0325426317771436,0.708941657753225
"MMT00028618","MMT00028618","Zfp617",170938,"grey",-0.0705771460888833,0.417740984815231,0.164454971036259,0.057588377084766,0.0471028733753062,0.588888800262287,0.14307048477441,0.0991189613059618,-0.0799524363045842,0.358453077934986,0.143211383965536,0.0987832938014025,0.697900286891233,7.2079575431591e-21,-0.0132209383061229,0.879489625514549,-0.174317158648218,0.0439662343405608,0.484513670172448,2.99513838557181e-09,-0.0261363270273802,0.764355196272936
"MMT00036275","MMT00036275","Copeb",23849,"grey",-0.0705525053075496,0.417903968382524,-0.202846877423081,0.0187423706793088,0.255901280879705,0.00284157287612272,0.00188775556011503,0.982729029834185,0.397735660302041,1.94725336681012e-06,0.168472150854143,0.0516706628489185,0.113691549277556,0.190876581498538,-0.112632189496355,0.195070537862265,-0.0481370060491379,0.580725002605791,0.609052643853182,5.81144491795727e-15,-0.147751898203974,0.0884386243952593
"MMT00033467","MMT00033467","Diras1",208666,"grey",0.0704642009677366,0.418488351156615,-0.0964234598329221,0.267728022570928,0.284658458552518,0.00085751187417058,-0.591080453100006,5.53506418678702e-14,-0.0818748338190611,0.346976245717803,-0.419924242020928,4.39677025773555e-07,-0.439629568270795,1.06914508513679e-07,-0.0534634969598187,0.539528835626738,0.0093877131808034,0.914269439930269,-0.030453235479254,0.726864041103999,-0.433007399918018,1.73687284086183e-07
"MMT00003391","MMT00003391","Hrh4",225192,"grey",0.070185740617627,0.420334264678345,0.0134151187620542,0.877733310178138,0.213500048001133,0.0132523009536759,-0.54569395749871,9.19808785001798e-12,-0.0755392116633562,0.385680339893192,-0.441377026736738,9.3902530820049e-08,-0.399494920700726,1.73724927730567e-06,-0.0151152954505482,0.862381950934325,-0.0533971520186514,0.540032926137483,-0.0806179957826865,0.354453213955495,-0.440900017453898,9.72956167830632e-08
"MMT00065758","MMT00065758","F630045L20Rik",317750,"grey",0.0701819090888641,0.420359696810242,-0.196271365220095,0.0230337798390625,-0.00982729722750888,0.910271463829387,-0.00749462606781844,0.931510154423564,0.264333604110411,0.00202661569912919,-0.0525164280992209,0.546746681275938,-0.205868468560779,0.0170144993611008,-0.1568643850888,0.0702884523996475,0.0425873443447792,0.625133887615017,-0.0851640902741216,0.327882230034395,0.0593323525983635,0.495879505052202
"MMT00039375","MMT00039375","Itpr3",16440,"grey",0.0699764613394139,0.421724683440644,0.0236712257289645,0.786017917947467,0.149350949014155,0.085008145001999,-0.363367390517967,1.59369796818474e-05,0.126950608244099,0.143819939903922,-0.308923074536225,0.000281463733594085,-0.379144922256095,6.25301176207566e-06,-0.152186946593412,0.0791863265840704,0.132726597346392,0.126314193074216,-0.117420536479757,0.176635893792219,-0.426337528998695,2.80239782162214e-07
"MMT00045674","MMT00045674","E130113K08Rik",77864,"grey",-0.0699510271779105,0.42189384554951,0.0387160767017465,0.65694221930891,0.341017075286726,5.52754265758554e-05,-0.534027331158179,3.03571367264321e-11,0.0710842078026539,0.414395311899112,-0.329976580517499,9.87658654024162e-05,-0.212284493526216,0.0137978876616249,-0.125927777178649,0.147102927214846,-0.0358082079215053,0.681249728820705,0.387779778664436,3.66937581989888e-06,-0.644402931330711,4.43613592850304e-17
"MMT00072840","MMT00072840","Fabp3",14077,"grey",-0.0693210468167198,0.426096368271011,0.14527303597778,0.0939736701136001,-0.128139371401929,0.140074494662151,0.0911247795796035,0.295033388244998,-0.00234682261315574,0.978529955258201,-0.0821334943763063,0.34544986976836,0.120196633174091,0.166553875027479,0.0794920983564386,0.361235957190797,-0.0318133296470053,0.715179963756579,-0.016485311327849,0.850048700244692,0.0285182778195969,0.743594766535642
"MMT00060830","MMT00060830",NA,NA,"grey",0.0691340345132895,0.427348536332645,-0.245784603889634,0.00420241623494585,0.466090004014588,1.38312988579915e-08,-0.491143353576457,1.68864435964296e-09,-0.266755462093019,0.00183542314855372,0.130881762298153,0.131717458559546,-0.24083412646328,0.0050610843976835,0.040902590820108,0.638896455611271,-0.0849411502800235,0.329154684180925,0.456233064264125,3.02383929476751e-08,-0.4246406577412,3.15993451045008e-07
"MMT00067296","MMT00067296","Pdgfra",18595,"grey",-0.0691326354789566,0.427357911749047,0.0682607708116098,0.433223580445535,-0.23802938900565,0.00561428462686246,0.449001515929745,5.28492764610698e-08,0.326812774428656,0.00011617102019536,0.20782220246424,0.0159723460031728,0.21647465381927,0.0119959985453115,-0.116618328357505,0.17963136110191,0.00391962230152037,0.964148760066677,0.0490111109048549,0.573865649758359,0.137737080731621,0.112499414491084
"MMT00082250","MMT00082250",NA,NA,"grey",-0.0690344573208018,0.428016133545486,-0.199612917084837,0.0207578008807622,-0.295501555464994,0.000527528014776481,0.734764876027085,5.266124929467e-24,0.118670663668911,0.172041493338308,0.604446483891606,1.04960029767183e-14,0.580617155973099,1.93040328366902e-13,-0.018468878789147,0.832256948475886,-0.0878715157874504,0.312681614784805,0.109890005164508,0.206236125865239,0.758946389830506,2.31439324105855e-26
"MMT00003136","MMT00003136","Sorcs3",66673,"grey",-0.069022615352789,0.428095565778468,0.0704266783976352,0.418736812897216,-0.0525743259253789,0.546304074728173,0.26787704029545,0.00175255953705669,0.053207869818414,0.541472376311204,0.232864472012229,0.00677563385712342,0.137578209425416,0.112918579504182,0.0731084174365448,0.401196268046834,0.0499093110873205,0.566856998754648,0.0427816777469518,0.623554559362915,0.234222231247361,0.00645130366616609
"MMT00006957","MMT00006957","5730497N03Rik",70610,"grey",0.0688852214613909,0.429017781095571,-0.1188014337269,0.171566049398277,-0.27678978599796,0.00120560689252291,0.415554163681058,5.94456773792378e-07,-0.0971353756740936,0.264194677529339,0.239640252854446,0.00529031256734968,0.26951432657734,0.00163769023745552,-0.0530229424965106,0.542880535061261,-0.0492354490812017,0.572111342571125,-0.293139488398331,0.000587377843211354,0.508649829292798,3.50123059524261e-10
"MMT00062881","MMT00062881","Trf3",227606,"grey",-0.0688368985140721,0.429342405612873,-0.00704225540780165,0.935634994046393,-0.0832059554530557,0.339166429441405,0.104377817663985,0.230053010807792,0.104572064392248,0.229182161738781,-0.00740437021664814,0.932332990329068,-0.0283942071335753,0.744671741562811,0.0852284680773826,0.327515374685733,0.0294692387573391,0.735356709087299,-0.121164070692306,0.1631428554139,0.116723323593088,0.179237196613512
"MMT00008668","MMT00008668","Ube2e1",22194,"grey",-0.0686283737779068,0.430744853181786,-0.205279462713959,0.0173400394326617,-0.266661247177243,0.00184254337072585,0.722356386343412,6.81496938515646e-23,0.11986936676094,0.167719676117317,0.623158381434857,8.94480475467732e-16,0.606996809781315,7.57504829729869e-15,0.0023655755138524,0.978358434676397,-0.113820943517098,0.190368847114197,0.151546734386244,0.080471735210083,0.743341122776646,8.23773251396586e-25
